longitude,latitude,gravity,Score1,Score2,Score3,Score4,Score5,Score6,Score7,Score8,Score9,Score10,Score11,Score12,Score13,Score14,Score15,Score16,Score17,Score18,Score19,Score20,Score21,Score22,Score23,Score24,Score25,Score26,Score27,Score28,Score29,Score30,Score31
10.0611,56.1274,2202.24,0.476102,0,0,0,0,0,286.448,0,0,0,0,0,0,0,0,0,0,0,1712.29,203.022,0,0,0,0,0,0,0,0,0,0,0
10.067,56.1274,731.31,0.53174,0,0,0,0,0,107.344,0,0,0,0,0,0,0,0,0,0,0,550.937,72.4973,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.1274,498.269,0.625833,0,0,0,0,0,48.5724,0,0,0,0,0,0,0,0,0,231.675,0,190.363,27.0327,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.1274,335.233,0.855325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.1274,363.439,1.30077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.1274,262.177,2.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0963,56.1274,130.032,1.76186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.27,0,0,0,0,0,0,0,0,0,0,0,0
10.1021,56.1274,577.964,0.976938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.442,0,0,0,0,43.7339,0,0,0,0,0,5.81089,0
10.108,56.1274,2548.17,0.536842,0,0,0,0,0,68.8155,0,0,0,0,0,0,0,0,0,0,0,2347.5,0,0,0,0,116.924,0,0,0,0,0,14.3928,0
10.1138,56.1274,9296.09,0.327165,0,0,0,0,0,101.092,0,0,0,0,0,0,0,0,0,0,0,8415.34,0,0,0,0,731.09,0,0,0,0,0,48.2366,0
10.1197,56.1274,5524.47,0.300399,0,0,0,0,0,168.003,0,0,0,0,0,0,0,0,0,0,0,4333.53,0,0,0,0,981.255,0,0,0,0,0,41.3817,0
10.1256,56.1274,14660.4,0.482974,14.3309,0,0,0,0,252.777,0,0,0,0,0,0,0,0,0,0,0,14252.9,0,0,0,0,127.643,0,0,0,0,0,12.3342,0
10.1314,56.1274,3199.8,0.836017,33.2314,0,0,0,0,319.151,0,0,16.2633,0,0,0,0,0,0,0,0,2748.31,23.6895,0,0,0,53.0343,0,0,0,0,0,5.28695,0
10.1373,56.1274,2396.38,1.47996,116.125,0,0,0,0,180.23,0,0,44.3024,0,0,0,0,0,0,0,0,1961.41,46.7657,0,0,0,46.0693,0,0,0,0,0,0,0
10.1431,56.1274,2017.3,1.89831,157.143,0,0,0,0,61.3605,0,0,136.785,0,0,0,0,0,0,146.674,0,1373.27,81.6771,0,0,0,58.491,0,0,0,0,0,0,0
10.149,56.1274,11868.9,1.34357,300.195,0,0,0,0,62.1523,0,11.8933,1162.99,348.382,0,0,0,17.7887,0,247.402,0,9488.79,75.9962,0,0,83.15,68.782,0,0,0,0,0,0,0
10.1549,56.1274,6582.58,0.749672,406.07,0,0,0,9.19484,177.925,0,42.5317,79.5923,1077.03,0,0,0,40.2388,0,229.271,0,4076.29,86.6699,0,0,228.716,128.301,0,0,0,0,0,0,0
10.1607,56.1274,23132.5,0.439314,578.929,0,0,0,9.87705,1143.8,0,331.038,23.4311,3993.36,0,0,0,95.7977,0,186.327,0,15648.4,181.701,0,0,704.202,235.224,0,0,0,0,0,0,0
10.1666,56.1274,18080.7,0.287534,321.046,0,0,0,7.60534,624.992,0,225.392,0,952.057,0,0,0,50.529,0,0,0,13634.6,1800,0,0,325.937,138.193,0,0,0,0,0,0,0
10.1724,56.1274,11087.8,0.193487,1243.87,0,0,0,0,208.703,0,78.2514,0,320.607,0,0,0,18.1365,0,0,0,8798.58,126.155,0,0,107.986,185.336,0,0,0,0,0,0,0
10.1783,56.1274,21325.5,0.132988,891.291,0,0,0,0,591.729,0,24.6116,0,0,0,0,0,8.04746,0,0,0,19430.7,139.103,0,0,0,239.847,0,0,0,0,0,0,0
10.1842,56.1274,4039.27,0,156.973,0,0,0,0,573.84,0,0,0,0,0,0,0,7.74669,0,0,0,2792.77,422.285,0,0,0,85.6588,0,0,0,0,0,0,0
10.19,56.1274,4318.23,0,71.2604,0,0,0,0,137.922,0,0,0,0,0,0,0,0,0,0,0,3993.89,90.5425,0,0,0,24.6132,0,0,0,0,0,0,0
10.1959,56.1274,17201,0,57.9899,0,0,0,0,54.0713,0,0,0,0,0,0,0,0,0,0,0,17060.1,28.9022,0,0,0,0,0,0,0,0,0,0,0
10.2017,56.1274,2736.64,0,37.6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698.99,0,0,0,0,0,0,0,0,0,0,0,0
10.2076,56.1274,2697.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697.02,0,0,0,0,0,0,0,0,0,0,0,0
10.2135,56.1274,13174.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13174.6,0,0,0,0,0,0,0,0,0,0,0,0
10.0552,56.1289,592.445,0.794524,0,0,0,0,0,154.291,0,0,0,0,0,0,0,0,0,0,0,381.613,55.7468,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.1289,873.879,0.480717,0,0,0,0,0,151.142,0,0,0,0,0,0,0,0,0,0,0,638.575,83.6814,0,0,0,0,0,0,0,0,0,0,0
10.067,56.1289,564.974,0.409012,0,0,0,0,0,80.3804,0,0,0,0,0,0,0,0,0,0,0,436.149,48.0358,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.1289,357.096,0.473677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9641,0,255.939,22.7193,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.1289,363.468,0.594376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.427,0,138.446,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.1289,237.714,0.926863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.1289,138.18,1.26728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0963,56.1289,131.702,1.13931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.562,0,0,0,0,0,0,0,0,0,0,0,0
10.1021,56.1289,659.684,0.749779,0,0,0,0,0,48.2544,0,0,0,0,0,0,0,0,0,0,0,559.901,0,0,0,0,44.4888,0,0,0,0,0,6.28995,0
10.108,56.1289,3223.22,0.460228,0,0,0,0,0,96.4872,0,0,0,0,0,0,0,0,0,0,0,2986,0,0,0,0,122.534,0,0,0,0,0,17.738,0
10.1138,56.1289,13264.5,0.297036,0,0,0,0,0,206.554,0,0,0,0,0,0,0,0,0,0,0,11952.9,0,0,0,0,973.691,0,0,0,0,0,131.062,0
10.1197,56.1289,6045.81,0.324439,0,0,0,0,0,234.884,0,0,0,0,0,0,0,0,0,0,0,4531.21,0,0,0,0,1189.01,0,0,0,0,0,90.3838,0
10.1256,56.1289,16753.2,0.548281,12.1885,0,0,0,0,255.297,0,0,0,0,0,0,0,0,0,0,0,16339.4,0,0,0,0,130.991,0,0,0,0,0,14.712,0
10.1314,56.1289,5776.26,1.05312,23.6077,0,0,0,0,287.164,0,0,21.5676,0,0,0,0,0,0,0,0,5367.16,18.6932,0,0,0,51.3418,0,0,0,0,0,5.68062,0
10.1373,56.1289,1452,2.33031,66.9712,0,0,0,0,159.961,0,0,57.6359,0,0,0,0,0,0,78.0024,0,1026.3,30.6123,0,0,0,30.1885,0,0,0,0,0,0,0
10.1431,56.1289,2524.9,3.56857,111.017,0,0,0,0,82.4381,0,0,154.175,0,0,0,0,0,0,273.037,0,1815.49,50.1054,0,0,0,35.0685,0,0,0,0,0,0,0
10.149,56.1289,8783.3,2.00918,359.413,0,0,0,0,56.2384,0,11.9714,1415.25,388.171,0,0,0,22.0574,0,382.248,0,5932.7,48.9669,0,0,91.9138,72.3612,0,0,0,0,0,0,0
10.1549,56.1289,14872.2,0.91969,212.935,0,0,0,0,136.749,0,43.8768,82.5549,1497.05,0,0,0,65.5608,0,344.448,0,11913.4,58.7775,0,0,309.997,205.849,0,0,0,0,0,0,0
10.1607,56.1289,43112,0.574161,259.695,0,0,0,0,389.589,0,399.972,23.682,13902.9,0,0,0,384.072,0,263.524,0,22871.6,179.055,0,0,3652.79,784.611,0,0,0,0,0,0,0
10.1666,56.1289,25336.2,0.353395,1320.34,0,0,0,0,330.115,0,757.323,0,1244.71,0,0,0,82.6141,0,0,0,19097.3,1800,0,0,520.365,183.096,0,0,0,0,0,0,0
10.1724,56.1289,18892.9,0.221234,1798.53,0,0,0,0,215.687,0,119.613,0,351.485,0,0,0,20.9716,0,0,0,15860.4,129.074,0,0,123.246,273.693,0,0,0,0,0,0,0
10.1783,56.1289,29101.9,0.145535,2640.75,0,0,0,0,1257.05,0,27.129,0,0,0,0,0,0,0,0,0,24251.9,183.444,0,0,0,741.488,0,0,0,0,0,0,0
10.1842,56.1289,11396.2,0,317.852,0,0,0,0,1320.09,0,0,0,0,0,0,0,0,0,0,0,7863.89,1800,0,0,0,94.3886,0,0,0,0,0,0,0
10.19,56.1289,3684.83,0,75.3937,0,0,0,0,159.613,0,0,0,0,0,0,0,0,0,0,0,3309.44,113.285,0,0,0,27.0971,0,0,0,0,0,0,0
10.1959,56.1289,17827.7,0,38.7577,0,0,0,0,57.1157,0,0,0,0,0,0,0,0,0,0,0,17695,30.8821,0,0,0,0,0,0,0,0,0,5.97427,0
10.2017,56.1289,1792.14,0,12.1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774.38,0,0,0,0,0,0,0,0,0,0,5.6477,0
10.2076,56.1289,1360.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.4,0,0,0,0,0,0,0,0,0,0,0,0
10.2135,56.1289,4764.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4764.2,0,0,0,0,0,0,0,0,0,0,0,0
10.0552,56.1304,446.622,0.780509,0,0,0,0,0,92.6755,0,0,0,0,0,0,0,0,0,0,0,317.52,35.6461,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.1304,468.066,0.475558,0,0,0,0,0,91.5303,0,0,0,0,0,0,0,0,0,0,0,330.741,45.3192,0,0,0,0,0,0,0,0,0,0,0
10.067,56.1304,437.721,0.323358,0,0,0,0,0,59.7026,0,0,0,0,0,0,0,0,0,0,0,345.367,32.3279,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.1304,339.742,0.367582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.9,18.4741,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.1304,200.204,0.471357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.733,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.1304,202.248,0.681302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0209,0,123.546,0,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.1304,0.848916,0.848916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0963,56.1304,125.823,0.789516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.034,0,0,0,0,0,0,0,0,0,0,0,0
10.1021,56.1304,646.506,0.580522,0,0,0,0,0,56.3718,0,0,0,0,0,0,0,0,0,0,0,540.755,0,0,0,0,42.429,0,0,0,0,0,6.36924,0
10.108,56.1304,2311.8,0.390372,0,0,0,0,0,135.495,0,0,0,0,0,0,0,0,0,0,0,2049.34,0,0,0,0,108.188,0,0,0,0,0,18.382,0
10.1138,56.1304,16435,0.266285,0,0,0,0,0,407.8,0,0,0,0,0,0,0,0,0,0,0,15369.7,0,0,0,0,480.494,0,0,0,0,0,176.782,0
10.1197,56.1304,4226.69,0.343287,0,0,0,0,0,377.792,0,0,0,0,0,0,0,0,0,0,0,3225.45,0,0,0,0,513.095,0,0,0,0,0,110.005,0
10.1256,56.1304,10111.8,0.604338,0,0,0,0,0,382.721,0,0,0,0,0,0,0,0,0,0,0,9600.81,0,0,0,0,112.484,0,0,0,0,0,15.1524,0
10.1314,56.1304,8173.49,1.28137,16.874,0,0,0,0,487.588,0,0,28.3948,0,0,0,0,0,0,0,0,7589.23,0,0,0,0,44.3731,0,0,0,0,0,5.74524,0
10.1373,56.1304,1842.27,3.8461,51.0382,0,0,0,0,189.004,0,0,87.3306,0,0,0,0,0,0,153.346,0,1315.38,21.258,0,0,0,21.0649,0,0,0,0,0,0,0
10.1431,56.1304,3593.54,9.0004,148.701,0,0,0,0,61.2446,0,0,139.096,0,0,0,0,7.5507,0,396.441,0,2771.83,24.3626,0,0,0,35.3127,0,0,0,0,0,0,0
10.149,56.1304,22129.1,3.04331,1499.56,0,0,0,0,48.4093,0,11.215,274.895,406.714,0,0,0,25.6804,0,666.327,0,18987.7,33.8053,0,0,93.3778,78.3105,0,0,0,0,0,0,0
10.1549,56.1304,26758.9,1.28636,240.508,0,0,0,0,98.1466,0,37.9686,73.3636,1714.19,0,0,0,116.542,0,572.355,0,23182.4,48.0292,0,0,327.271,346.846,0,0,0,0,0,0,0
10.1607,56.1304,50036,0.815579,191.187,0,0,0,0,183.717,0,147.091,21.8587,16092.2,0,0,0,790.362,0,396.16,0,24088.3,110.444,0,0,5700,2313.85,0,0,0,0,0,0,0
10.1666,56.1304,18730,0.432133,1194.23,0,0,0,0,193.728,0,769.564,0,1228.56,0,0,0,95.8327,0,220.219,0,13943.3,291.572,0,0,570.936,221.667,0,0,0,0,0,0,0
10.1724,56.1304,7350.1,0.249723,1257.68,0,0,0,0,196.925,0,118.973,0,352.592,0,0,0,21.9489,0,0,0,4832.48,102.693,0,0,125.89,340.665,0,0,0,0,0,0,0
10.1783,56.1304,29311.9,0.157346,2799.45,0,0,0,0,1005.82,0,26.8686,0,0,0,0,0,8.1525,0,0,0,23673.2,161.101,0,0,0,1637.17,0,0,0,0,0,0,0
10.1842,56.1304,13245.2,0.107028,609.872,0,0,0,0,1045.78,0,0,0,0,0,0,0,7.26239,0,0,0,10503,975.324,0,0,0,103.834,0,0,0,0,0,0,0
10.19,56.1304,2334.8,0,85.1459,0,0,0,0,154.712,0,0,0,0,0,0,0,0,0,0,0,1957.74,103.081,0,0,0,27.6945,0,0,0,0,0,6.42925,0
10.1959,56.1304,5289.81,0,30.3478,0,0,0,0,56.4769,0,0,0,0,0,0,0,0,0,0,0,5164.01,30.0715,0,0,0,0,0,0,0,0,0,8.89873,0
10.2017,56.1304,1394.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.27,0,0,0,0,0,0,0,0,0,0,8.19311,0
10.2076,56.1304,1287.97,0,0,0,0,0,0,47.0523,0,0,0,0,0,0,0,0,0,0,0,1235.51,0,0,0,0,0,0,0,0,0,0,5.4081,0
10.2135,56.1304,1503.91,0,0,0,0,0,0,0,0,0,15.2418,0,0,0,0,0,0,0,0,1488.67,0,0,0,0,0,0,0,0,0,0,0,0
10.0552,56.1319,342.021,0.742642,0,0,0,0,0,61.4129,0,0,0,0,0,0,0,0,0,0,0,255.629,24.2365,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.1319,373.299,0.461235,0,0,0,0,0,60.9079,0,0,0,0,0,0,0,0,0,0,0,283.579,28.3508,0,0,0,0,0,0,0,0,0,0,0
10.067,56.1319,387.107,0.26154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.19,22.6555,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.1319,418.591,0.291897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.299,0,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.1319,306.579,0.386232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.192,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.1319,157.917,0.516693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.4,0,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.1319,120.57,0.607684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.962,0,0,0,0,0,0,0,0,0,0,0,0
10.0963,56.1319,0.57663,0.57663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1021,56.1319,577.721,0.456582,0,0,0,0,0,62.739,0,0,0,0,0,0,0,0,0,0,0,488.407,0,0,0,0,20.1004,0,0,0,0,0,6.01854,0
10.108,56.1319,1777.28,0.330117,0,0,0,0,0,179.198,0,0,0,0,0,0,0,0,0,0,0,1497.35,0,0,0,0,84.6747,0,0,0,0,0,15.7347,0
10.1138,56.1319,20845.9,0.236804,0,0,0,0,0,1120.76,0,0,0,0,0,0,0,0,0,0,0,19442.6,0,0,0,0,214.789,0,0,0,0,0,67.5162,0
10.1197,56.1319,4265.01,0.354455,0,0,0,0,0,703.067,0,0,0,0,0,0,0,0,0,0,0,3285.32,0,0,0,0,221.46,0,0,0,0,0,54.8097,0
10.1256,56.1319,7582.23,0.639808,0,0,0,0,0,652.658,0,0,14.8285,0,0,0,0,0,0,0,0,6813.72,0,0,0,0,87.0712,0,0,0,0,0,13.307,0
10.1314,56.1319,17074.8,1.45198,12.3758,0,0,0,0,1511.59,0,0,35.6586,0,0,0,0,0,0,0,0,15468.6,0,0,0,0,39.6121,0,0,0,0,0,5.45836,0
10.1373,56.1319,3047.05,5.94095,48.7094,0,0,0,0,203.292,0,0,158.422,0,0,0,0,0,0,185.284,0,2445.41,0,0,0,0,0,0,0,0,0,0,0,0
10.1431,56.1319,5413,51.4632,173.48,0,0,0,0,68.4549,0,0,243.503,0,0,0,0,7.77626,0,591.045,0,4257.26,0,0,0,0,20.0246,0,0,0,0,0,0,0
10.149,56.1319,21974.5,4.22108,2662.51,0,0,0,0,0,0,9.90276,115.683,385.181,0,0,0,26.7679,0,1443.65,0,17167.8,0,0,0,86.8451,71.9332,0,0,0,0,0,0,0
10.1549,56.1319,22514.2,2.53538,363.28,0,0,0,0,70.1813,0,29.6548,53.8159,1458.38,0,0,0,165.941,0,1132.74,0,18563.1,28.4597,0,0,258.971,387.152,0,0,0,0,0,0,0
10.1607,56.1319,29982.6,1.18604,134.546,0,0,0,0,105.226,0,70.8298,18.7812,10600.6,0,0,0,430.107,0,640.035,0,15173.2,66.0922,0,0,1099.4,1642.61,0,0,0,0,0,0,0
10.1666,56.1319,22750.6,0.517846,1326.18,0,0,0,0,128.395,0,159.84,0,1028.02,0,0,0,70.2702,0,279.867,0,19058,105.198,0,0,391.019,203.26,0,0,0,0,0,0,0
10.1724,56.1319,5266.62,0.27614,410.544,0,0,0,0,159.814,0,75.0906,0,328.523,0,0,0,24.1238,0,0,0,3770.44,73.3522,0,0,114.298,310.159,0,0,0,0,0,0,0
10.1783,56.1319,9080.16,0.167441,1322.11,0,0,0,0,420.748,0,18.777,0,0,0,0,0,12.1188,0,0,0,6773.26,106.149,0,0,0,426.831,0,0,0,0,0,0,0
10.1842,56.1319,4850.28,0.111607,504.85,0,0,0,0,427.582,0,0,0,0,0,0,0,10.2512,0,0,0,3612.24,200.379,0,0,0,94.8681,0,0,0,0,0,0,0
10.19,56.1319,3911.25,0,82.7526,0,0,0,0,158.776,0,0,0,0,0,0,0,0,0,0,0,3561.44,73.1744,0,0,0,26.1501,0,0,0,0,0,8.95604,0
10.1959,56.1319,5678.73,0,27.309,0,0,0,8.43634,81.7607,0,0,0,0,0,0,0,0,0,0,0,5519.76,26.8686,0,0,0,0,0,0,0,0,0,14.5997,0
10.2017,56.1319,1902.03,0,0,0,0,0,9.75724,63.8901,0,0,17.8649,0,0,0,0,0,0,0,0,1797.73,0,0,0,0,0,0,0,0,0,0,12.7922,0
10.2076,56.1319,2943.57,0,0,0,0,0,8.06295,67.5206,0,0,28.078,0,0,0,0,0,0,0,0,2832.82,0,0,0,0,0,0,0,0,0,0,7.091,0
10.0552,56.1335,178.691,0.683375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.008,0,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.1335,264.29,0.437668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.901,18.9514,0,0,0,0,0,0,0,0,0,0,0
10.067,56.1335,412.69,0.212991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.477,0,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.1335,945.407,0.237257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945.17,0,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.1335,517.576,0.314994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.261,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.1335,281.284,0.396675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.888,0,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.1335,178.374,0.448195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.925,0,0,0,0,0,0,0,0,0,0,0,0
10.0963,56.1335,164.33,0.431073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.899,0,0,0,0,0,0,0,0,0,0,0,0
10.1021,56.1335,493.896,0.360264,0,0,0,0,0,65.2591,0,0,0,0,0,0,0,0,0,0,0,422.962,0,0,0,0,0,0,0,0,0,0,5.31414,0
10.108,56.1335,1622.84,0.276644,0,0,0,0,0,252.358,0,0,0,0,15.8759,0,0,0,0,0,0,1280.88,0,0,0,0,61.7675,0,0,0,0,0,11.6847,0
10.1138,56.1335,18070.2,0.225278,0,0,0,0,0,3165.55,0,0,0,0,20.2231,0,0,0,0,0,0,14746.6,0,0,0,0,110.513,0,0,0,0,0,27.1433,0
10.1197,56.1335,4238.4,0.356038,0,0,0,0,0,1141.22,0,0,0,0,18.5158,0,0,0,0,0,0,2941.11,0,0,0,0,112.37,0,0,0,0,0,24.8292,0
10.1256,56.1335,11860.5,0.644962,0,0,0,0,0,949.728,0,0,15.585,0,0,0,0,0,0,0,0,10821.2,0,0,0,0,62.9955,0,0,0,0,0,10.2906,0
10.1314,56.1335,21416.7,1.47872,0,0,0,0,0,4794.82,0,0,40.3681,0,0,0,0,0,0,0,0,16580,0,0,0,0,0,0,0,0,0,0,0,0
10.1373,56.1335,5641.69,6.41477,47.6346,0,0,0,0,259.135,0,0,285.934,0,0,0,0,0,0,260.786,0,4781.78,0,0,0,0,0,0,0,0,0,0,0,0
10.1431,56.1335,17381.7,71.8455,162.74,0,0,0,0,71.0302,0,0,703.617,0,0,0,0,7.50413,0,862.637,0,15483.3,0,0,0,0,19.0688,0,0,0,0,0,0,0
10.149,56.1335,16207.5,6.34469,2095.36,0,0,0,0,0,0,0,80.4547,328.872,0,0,0,24.1243,0,6108.36,0,7426.4,0,0,0,74.3498,63.2349,0,0,0,0,0,0,0
10.1549,56.1335,12929.5,7.57383,311.308,0,0,0,0,50.291,0,21.989,39.3909,898.975,0,0,0,99.8658,0,3404.59,0,7678.44,22.21,0,0,172.505,222.362,0,0,0,0,0,0,0
10.1607,56.1335,21984.8,1.72195,95.8639,0,0,0,0,66.0546,0,39.7448,15.2389,1846.07,0,0,0,159.183,0,1138.14,0,17822.2,39.9704,0,0,351.469,409.208,0,0,0,0,0,0,0
10.1666,56.1335,9490.57,0.599295,279.283,0,0,0,0,62.687,0,62.3207,0,708.764,0,0,0,46.8364,0,346.901,0,7538.62,51.5617,0,0,222.57,170.431,0,0,0,0,0,0,0
10.1724,56.1335,7621.18,0.297723,186.387,0,0,0,0,91.8921,0,42.7131,0,284.952,0,0,0,24.6224,0,0,0,5941.05,58.672,0,0,93.5946,896.998,0,0,0,0,0,0,0
10.1783,56.1335,3266.96,0.175143,291.268,0,0,0,0,193.94,0,15.0305,0,0,0,0,0,20.6373,0,0,0,2390.89,81.5409,0,0,0,273.476,0,0,0,0,0,0,0
10.1842,56.1335,2554.09,0.114979,219.357,0,0,163.412,0,230.777,0,0,0,0,0,0,0,15.7508,0,0,0,1729.86,100.921,0,0,0,88.0787,0,0,0,0,0,5.82586,0
10.19,56.1335,13096.3,0,68.2807,0,0,183.42,7.45167,141.297,0,0,0,0,0,0,0,8.65921,0,0,0,12581,57.9569,0,0,0,35.2111,0,0,0,0,0,12.9679,0
10.1959,56.1335,13276.6,0,20.8861,0,0,146.814,12.4973,107.58,0,0,17.871,0,0,0,0,0,0,0,0,12919.2,22.2949,0,0,0,0,0,0,0,0,0,29.4521,0
10.2017,56.1335,3779.98,0,13.4508,0,0,0,15.632,128.118,0,0,27.5225,0,0,0,0,0,0,0,0,3572.34,0,0,0,0,0,0,0,0,0,0,22.9195,0
10.2076,56.1335,15861.3,0,0,0,0,0,11.695,108.19,0,0,42.1821,0,0,0,0,0,0,0,0,15689.8,0,0,0,0,0,0,0,0,0,0,9.39145,0
10.0552,56.135,200.385,0.618443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.766,0,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.135,188.362,0.439694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.922,0,0,0,0,0,0,0,0,0,0,0,0
10.067,56.135,600.432,0.333773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.098,0,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.135,3332.67,0.206394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3332.47,0,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.135,851.115,0.262814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.852,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.135,347.896,0.31733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.579,0,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.135,280.789,0.349465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.439,0,0,0,0,0,0,0,0,0,0,0,0
10.0963,56.135,247.448,0.338967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.109,0,0,0,0,0,0,0,0,0,0,0,0
10.1021,56.135,494.557,0.293594,0,0,0,0,0,62.6182,0,0,0,0,0,0,0,0,0,0,0,431.645,0,0,0,0,0,0,0,0,0,0,0,0
10.108,56.135,1479.3,0.235569,0,0,0,0,0,241.356,0,0,0,0,21.9682,0,0,0,0,0,0,1161.45,0,0,0,0,45.7995,0,0,0,0,0,8.49384,0
10.1138,56.135,5828.52,0.221869,0,0,0,0,0,1158.53,0,0,0,0,31.2707,0,0,0,0,0,0,4555.99,0,0,0,0,68.0179,0,0,0,0,0,14.4941,0
10.1197,56.135,3654.09,0.34759,0,0,0,0,0,1553.54,0,0,0,0,27.3692,0,0,0,0,0,0,1990.28,0,0,0,0,68.7446,0,0,0,0,0,13.807,0
10.1256,56.135,7350.11,0.617745,0,0,0,0,0,1335.64,0,0,15.3369,0,16.7812,0,0,0,0,0,0,5927.54,0,0,0,0,46.464,0,0,0,0,0,7.7324,0
10.1314,56.135,6956.93,1.34299,0,0,0,0,0,1219.31,0,0,38.7424,0,0,0,0,0,0,0,0,5697.54,0,0,0,0,0,0,0,0,0,0,0,0
10.1373,56.135,4962.24,4.45913,42.7175,0,0,0,0,229.001,0,0,214.017,0,0,0,0,0,0,282.134,0,4189.91,0,0,0,0,0,0,0,0,0,0,0,0
